tweet_id,seq_len,runtime_s,true_label,predicted_label
1069,20,0.01862,2,2
1070,18,0.01893,0,2
1071,20,0.01872,0,2
1072,25,0.01861,0,2
1073,20,0.01851,0,2
1074,31,0.01876,2,2
1075,32,0.01863,0,2
1076,31,0.01875,0,2
1077,18,0.01948,0,2
1078,23,0.01864,2,2
1079,16,0.01865,0,2
1080,10,0.01872,2,2
1081,23,0.01884,2,2
1082,22,0.01858,0,2
1083,24,0.01858,2,2
1084,27,0.01859,2,2
1085,9,0.01853,0,2
1086,4,0.01851,0,2
1087,23,0.01851,2,2
1088,6,0.01845,0,2
1089,25,0.01866,0,2
1090,20,0.0185,2,2
1091,7,0.01841,0,2
1092,6,0.01847,0,2
1093,17,0.0185,2,2
1094,15,0.01858,2,2
1095,11,0.01854,0,2
1096,12,0.0193,0,2
1097,8,0.01969,2,2
1098,8,0.01923,0,2
1099,8,0.01852,0,2
1100,15,0.01854,2,2
1101,22,0.01854,2,2
1102,23,0.01854,2,2
1103,18,0.01845,0,2
1104,14,0.01844,0,2
1105,19,0.01841,0,2
1106,24,0.0184,0,2
1107,8,0.01855,0,2
1108,14,0.01845,0,2
1109,3,0.01836,2,2
1110,26,0.01829,2,2
1111,15,0.01838,2,2
1112,12,0.0184,0,2
1113,13,0.01838,2,2
1114,16,0.01865,2,2
1115,18,0.01909,0,2
1116,7,0.01876,0,2
1117,18,0.01908,2,2
1118,21,0.01876,2,2
1119,5,0.01901,2,2
1120,22,0.01846,2,2
1121,7,0.01856,2,2
1122,30,0.0186,0,2
1123,21,0.01861,2,2
1124,10,0.01866,2,2
1125,11,0.01879,2,2
1126,25,0.0187,0,2
1127,9,0.01861,0,2
1128,13,0.01845,2,2
1129,13,0.01867,0,2
1130,16,0.01863,0,2
1131,17,0.01869,2,2
1132,9,0.01876,2,2
1133,10,0.01853,0,2
1134,28,0.01879,2,2
1135,20,0.01864,0,2
1136,7,0.01887,2,2
1137,9,0.01864,0,2
1138,8,0.01882,0,2
1139,14,0.0188,0,2
1140,21,0.01936,2,2
1141,27,0.01963,0,2
1142,16,0.01966,0,2
1143,16,0.02,2,2
1144,7,0.02082,0,2
1145,14,0.01934,0,2
1146,12,0.01947,2,2
1147,11,0.01928,0,2
1148,22,0.01853,2,2
1149,11,0.01874,0,2
1150,6,0.01921,2,2
1151,16,0.01894,0,2
1152,21,0.01862,0,2
1153,13,0.01897,0,2
1154,13,0.01833,0,2
1155,10,0.01875,0,2
1156,10,0.01882,2,2
1157,14,0.01849,0,2
1158,16,0.01849,2,2
1159,31,0.01901,2,2
1160,7,0.01875,0,2
1161,9,0.01859,2,2
1162,21,0.01844,0,2
1163,13,0.01843,0,2
1164,15,0.01841,2,2
1165,20,0.01849,2,2
1166,4,0.01906,0,2
1167,17,0.01911,2,2
1168,16,0.01923,0,2
1169,10,0.01849,2,2
1170,14,0.01953,0,2
1171,22,0.01893,0,2
1172,13,0.01868,2,2
1173,12,0.01895,0,2
1174,8,0.01847,0,2
1175,22,0.01856,0,2
1176,10,0.01956,2,2
1177,8,0.01892,0,2
1178,23,0.01875,0,2
1179,9,0.01842,0,2
1180,27,0.01862,0,2
1181,8,0.01833,0,2
1182,17,0.01841,0,2
1183,12,0.01831,2,2
1184,12,0.01832,0,2
1185,12,0.01834,0,2
1186,18,0.01843,2,2
1187,26,0.01819,0,2
1188,27,0.01835,2,2
1189,15,0.0185,0,2
1190,28,0.01867,2,2
1191,18,0.01901,0,2
1192,21,0.01915,2,2
1193,12,0.01885,0,2
1194,16,0.0189,0,2
1195,16,0.01943,0,2
1196,15,0.01919,2,2
1197,8,0.0188,2,2
1198,15,0.01906,2,2
1199,21,0.01911,2,2
1200,20,0.0189,2,2
1201,7,0.01899,2,2
1202,27,0.01965,0,2
1203,8,0.01967,0,2
1204,5,0.01978,0,2
1205,7,0.01968,0,2
1206,7,0.01944,2,2
1207,25,0.01975,2,2
1208,30,0.01965,0,2
1209,6,0.01915,2,2
1210,9,0.0194,0,2
1211,28,0.01949,2,2
1212,20,0.01927,0,2
1213,9,0.01966,2,2
1214,7,0.01932,2,2
1215,25,0.01914,0,2
1216,8,0.01914,0,2
1217,30,0.01903,0,2
1218,31,0.01901,2,2
1219,19,0.01943,2,2
1220,13,0.01904,0,2
1221,29,0.0191,2,2
1222,34,0.01951,0,2
1223,29,0.0192,0,2
1224,14,0.01871,2,2
1225,13,0.01875,2,2
1226,11,0.01854,2,2
1227,15,0.01863,2,2
1228,14,0.01876,2,2
1229,16,0.01869,0,2
1230,9,0.01967,2,2
1231,11,0.01933,0,2
1232,15,0.01915,0,2
1233,26,0.01927,0,2
1234,28,0.01892,2,2
1235,25,0.0191,0,2
1236,14,0.01897,0,2
1237,10,0.01884,2,2
1238,23,0.01885,0,2
1239,25,0.01874,0,2
1240,13,0.0189,0,2
1241,20,0.01972,0,2
1242,16,0.01969,2,2
1243,28,0.01899,0,2
1244,25,0.01893,2,2
1245,6,0.01881,2,2
1246,27,0.01887,0,2
1247,13,0.01874,2,2
1248,16,0.01914,0,2
1249,25,0.0189,0,2
1250,5,0.01887,0,2
1251,21,0.01896,0,2
1252,19,0.01934,0,2
1253,17,0.01878,2,2
1254,26,0.01886,2,2
1255,11,0.01906,0,2
1256,18,0.01954,2,2
1257,28,0.01943,2,2
1258,16,0.019,2,2
1259,19,0.01888,0,2
1260,14,0.01899,0,2
1261,16,0.01954,0,2
1262,5,0.0191,0,2
1263,10,0.01897,2,2
1264,23,0.01898,2,2
1265,10,0.01893,2,2
1266,19,0.01913,0,2
1267,17,0.01909,2,2
1268,9,0.01904,2,2
1269,11,0.01906,0,2
1270,11,0.01882,2,2
1271,24,0.01878,2,2
1272,12,0.0188,0,2
1273,24,0.01896,2,2
1274,8,0.01917,0,2
1275,18,0.01964,0,2
1276,5,0.01917,0,2
1277,12,0.0192,0,2
1278,15,0.01895,0,2
1279,11,0.01897,0,2
1280,7,0.01888,2,2
1281,15,0.01958,2,2
1282,13,0.01926,0,2
1283,16,0.01911,0,2
1284,15,0.0191,0,2
1285,24,0.01887,2,2
1286,17,0.0189,0,2
1287,16,0.01933,2,2
1288,14,0.01895,2,2
1289,18,0.01894,2,2
1290,7,0.01895,2,2
1291,8,0.01897,0,2
1292,5,0.01906,0,2
1293,8,0.01927,2,2
1294,34,0.01903,0,2
1295,25,0.01917,0,2
1296,34,0.01873,0,2
1297,13,0.01868,0,2
1298,6,0.0188,2,2
1299,21,0.01874,0,2
1300,14,0.01869,2,2
1301,20,0.01887,0,2
1302,25,0.0188,0,2
1303,33,0.01895,2,2
1304,13,0.01889,2,2
1305,10,0.01909,0,2
1306,17,0.01896,0,2
1307,14,0.01895,2,2
1308,17,0.01874,2,2
1309,19,0.01872,0,2
1310,9,0.01895,0,2
1311,12,0.01897,2,2
1312,28,0.0189,2,2
1313,25,0.01868,0,2
1314,14,0.01883,2,2
1315,5,0.01871,2,2
1316,7,0.01892,2,2
1317,12,0.01895,2,2
1318,19,0.01899,2,2
1319,6,0.01878,0,2
1320,31,0.01885,0,2
1321,19,0.01883,0,2
1322,8,0.01865,2,2
1323,16,0.01878,2,2
1324,28,0.02013,0,2
1325,24,0.01898,0,2
1326,26,0.01895,0,2
1327,3,0.02011,2,2
1328,13,0.01908,0,2
1329,22,0.01903,2,2
1330,8,0.0194,0,2
1331,13,0.01889,2,2
1332,15,0.0189,2,2
1333,26,0.0188,0,2
1334,13,0.01883,2,2
1335,14,0.01893,0,2
1336,28,0.01891,2,2
1337,16,0.01968,2,2
1338,22,0.01901,2,2
1339,27,0.01882,0,2
1340,31,0.01873,0,2
1341,15,0.01871,2,2
1342,4,0.01881,2,2
1343,6,0.01894,2,2
1344,9,0.01879,0,2
1345,20,0.01882,0,2
1346,10,0.01893,0,2
1347,17,0.01878,2,2
1348,15,0.01867,2,2
1349,17,0.0187,0,2
1350,9,0.01869,2,2
1351,30,0.01874,2,2
1352,9,0.01868,2,2
1353,19,0.01875,0,2
1354,7,0.01877,2,2
1355,24,0.0188,2,2
1356,19,0.01882,2,2
1357,14,0.01883,2,2
1358,20,0.01895,0,2
1359,16,0.01903,2,2
1360,27,0.01886,2,2
1361,18,0.01886,0,2
1362,25,0.01881,0,2
1363,9,0.0188,0,2
1364,12,0.01879,0,2
1365,28,0.01873,2,2
1366,15,0.01875,2,2
1367,29,0.01881,0,2
1368,22,0.01933,0,2
1369,16,0.01836,2,2
1370,23,0.01854,2,2
1371,13,0.0186,2,2
1372,7,0.01844,2,2
1373,20,0.01835,0,2
1374,15,0.01841,2,2
1375,15,0.01894,0,2
1376,9,0.01879,2,2
1377,32,0.02044,0,2
1378,23,0.01907,2,2
1379,14,0.01834,2,2
1380,15,0.01904,2,2
1381,21,0.01839,2,2
1382,8,0.01951,2,2
1383,9,0.01861,2,2
1384,31,0.01863,0,2
1385,6,0.01859,2,2
1386,9,0.01851,2,2
1387,22,0.01857,0,2
1388,16,0.01929,2,2
1389,24,0.01943,2,2
1390,16,0.01937,2,2
1391,15,0.01896,2,2
1392,13,0.01857,2,2
1393,23,0.0187,0,2
1394,24,0.01871,0,2
1395,9,0.01875,2,2
1396,21,0.01859,2,2
1397,25,0.01856,2,2
1398,10,0.01859,0,2
1399,24,0.0186,0,2
1400,10,0.0184,0,2
1401,34,0.01849,0,2
1402,25,0.01846,0,2
1403,29,0.01853,0,2
1404,13,0.01849,2,2
1405,12,0.01849,2,2
1406,7,0.0186,2,2
1407,12,0.01854,0,2
1408,24,0.01856,0,2
1409,19,0.01858,2,2
1410,27,0.01864,2,2
1411,15,0.0185,2,2
1412,15,0.01851,2,2
1413,6,0.01855,2,2
1414,19,0.01849,0,2
1415,7,0.01844,2,2
1416,9,0.01859,0,2
1417,26,0.01847,2,2
1418,11,0.01843,2,2
1419,7,0.01882,2,2
1420,28,0.01862,0,2
1421,11,0.01858,2,2
1422,14,0.0186,2,2
1423,25,0.01845,0,2
1424,34,0.01859,0,2
1425,13,0.0186,0,2
1426,12,0.01846,0,2
1427,30,0.01851,0,2
1428,9,0.01839,0,2
1429,24,0.01848,0,2
1430,19,0.01849,2,2
1431,11,0.01981,0,2
1432,29,0.01855,0,2
1433,11,0.01923,2,2
1434,14,0.01876,2,2
1435,11,0.01886,2,2
1436,12,0.01855,0,2
1437,18,0.01859,2,2
1438,25,0.01876,2,2
1439,18,0.0184,0,2
1440,5,0.01846,0,2
1441,14,0.01844,2,2
1442,20,0.01853,0,2
1443,16,0.01882,0,2
1444,7,0.01888,0,2
1445,17,0.01853,0,2
1446,24,0.01853,2,2
1447,10,0.01854,0,2
1448,24,0.01848,0,2
1449,25,0.01857,2,2
1450,29,0.01845,0,2
1451,27,0.01851,0,2
1452,22,0.0185,2,2
1453,6,0.01862,0,2
1454,22,0.0186,0,2
1455,27,0.01865,2,2
1456,24,0.01874,2,2
1457,28,0.01859,0,2
1458,21,0.01847,2,2
1459,29,0.01854,2,2
1460,25,0.01857,2,2
1461,9,0.01838,0,2
1462,4,0.01854,0,2
1463,12,0.01869,0,2
1464,25,0.01891,0,2
1465,15,0.0184,0,2
1466,19,0.01837,2,2
1467,24,0.01849,0,2
1468,12,0.01867,2,2
1469,21,0.01863,0,2
1470,12,0.01859,2,2
1471,7,0.01862,0,2
1472,6,0.01871,0,2
1473,29,0.01881,0,2
1474,7,0.01854,2,2
1475,10,0.01849,2,2
1476,11,0.01838,2,2
1477,14,0.01848,2,2
1478,9,0.01873,0,2
1479,9,0.01843,0,2
1480,20,0.01849,2,2
1481,19,0.01846,0,2
1482,24,0.01844,2,2
1483,15,0.01856,2,2
1484,10,0.02034,2,2
1485,9,0.01852,0,2
1486,12,0.01844,0,2
1487,24,0.01917,0,2
1488,31,0.01855,0,2
1489,28,0.01863,0,2
1490,16,0.01844,2,2
1491,25,0.0186,0,2
1492,26,0.01872,0,2
1493,13,0.01817,0,2
1494,12,0.01849,2,2
1495,31,0.01839,2,2
1496,10,0.01845,0,2
1497,18,0.0183,2,2
1498,35,0.01832,0,2
1499,25,0.01883,2,2
1500,12,0.01937,2,2
1501,28,0.01877,0,2
1502,17,0.01831,0,2
1503,17,0.01834,2,2
1504,15,0.0184,2,2
1505,5,0.01839,0,2
1506,28,0.0183,2,2
1507,13,0.01825,0,2
1508,12,0.01827,0,2
1509,10,0.01828,2,2
1510,3,0.01816,2,2
1511,14,0.01828,2,2
1512,13,0.01819,2,2
1513,26,0.01816,0,2
1514,11,0.01818,2,2
1515,6,0.0182,0,2
1516,15,0.01827,2,2
1517,25,0.01831,2,2
1518,11,0.01821,2,2
1519,26,0.01823,0,2
1520,17,0.0183,2,2
1521,22,0.01817,0,2
1522,7,0.01826,2,2
1523,34,0.01828,0,2
1524,32,0.01825,2,2
1525,9,0.01825,2,2
1526,15,0.01821,2,2
1527,20,0.01812,0,2
1528,23,0.01814,2,2
1529,22,0.01815,0,2
1530,6,0.01885,0,2
1531,17,0.0181,0,2
1532,5,0.01832,2,2
1533,16,0.01821,2,2
1534,18,0.01814,2,2
1535,27,0.01864,0,2
1536,12,0.01836,2,2
1537,14,0.01826,2,2
1538,12,0.01835,0,2
1539,26,0.01829,0,2
1540,4,0.01819,2,2
1541,10,0.01834,0,2
1542,20,0.01833,0,2
1543,29,0.01841,2,2
1544,15,0.01825,2,2
1545,9,0.01817,0,2
1546,13,0.01831,2,2
1547,6,0.01824,2,2
1548,20,0.01818,2,2
1549,19,0.01818,2,2
1550,30,0.01824,0,2
1551,11,0.01829,0,2
1552,22,0.0182,2,2
1553,25,0.01866,0,2
1554,26,0.01857,0,2
1555,5,0.01916,0,2
1556,9,0.01846,0,2
1557,25,0.0187,2,2
1558,23,0.01849,0,2
1559,10,0.01847,2,2
1560,13,0.01891,0,2
1561,11,0.01901,0,2
1562,18,0.01854,2,2
1563,20,0.01827,2,2
1564,10,0.01818,0,2
1565,10,0.01819,0,2
1566,16,0.0182,2,2
1567,10,0.01826,0,2
1568,10,0.01849,2,2
1569,5,0.01848,2,2
1570,5,0.01837,0,2
1571,7,0.01838,0,2
1572,18,0.0182,2,2
1573,30,0.01829,2,2
1574,10,0.01833,2,2
1575,19,0.01825,0,2
1576,12,0.01821,0,2
1577,6,0.01821,2,2
1578,14,0.01819,2,2
1579,27,0.01837,2,2
1580,8,0.01821,2,2
1581,9,0.01823,2,2
1582,6,0.01832,2,2
1583,22,0.01835,2,2
1584,21,0.01837,0,2
1585,26,0.01827,2,2
1586,6,0.01836,0,2
1587,7,0.01816,0,2
1588,6,0.01816,2,2
1589,21,0.01822,2,2
1590,25,0.01835,0,2
1591,14,0.01833,2,2
1592,17,0.01849,2,2
1593,18,0.01831,0,2
1594,7,0.01827,0,2
1595,21,0.0183,2,2
1596,9,0.01877,0,2
1597,8,0.01857,0,2
1598,12,0.01857,2,2
1599,30,0.01848,0,2
1600,27,0.01869,2,2
1601,34,0.01856,2,2
1602,12,0.01854,2,2
1603,13,0.01832,0,2
1604,9,0.01878,2,2
1605,27,0.01927,2,2
1606,5,0.01876,2,2
1607,17,0.01867,0,2
1608,27,0.01893,0,2
1609,18,0.01848,0,2
1610,25,0.01831,0,2
1611,26,0.01839,2,2
1612,18,0.01837,2,2
1613,9,0.01833,0,2
1614,12,0.01898,0,2
1615,9,0.01845,0,2
1616,24,0.01832,0,2
1617,22,0.01845,2,2
1618,6,0.01827,0,2
1619,21,0.01839,2,2
1620,16,0.01835,2,2
1621,28,0.01852,2,2
1622,29,0.01864,0,2
1623,5,0.01842,0,2
1624,11,0.01861,0,2
1625,11,0.01845,2,2
1626,27,0.0186,2,2
1627,22,0.01843,2,2
1628,9,0.01827,0,2
1629,5,0.01816,2,2
1630,34,0.01825,0,2
1631,16,0.01836,2,2
1632,9,0.01832,2,2
1633,23,0.01826,2,2
1634,9,0.01813,0,2
1635,6,0.01817,2,2
1636,20,0.0181,0,2
1637,9,0.01818,2,2
1638,32,0.01812,0,2
1639,23,0.01824,2,2
1640,8,0.01824,0,2
1641,33,0.01821,0,2
1642,34,0.01817,2,2
1643,17,0.01822,0,2
1644,22,0.01828,0,2
1645,24,0.0181,2,2
1646,13,0.01836,0,2
1647,17,0.01833,0,2
1648,11,0.01826,0,2
1649,6,0.01835,0,2
1650,13,0.0186,2,2
1651,5,0.01864,2,2
1652,10,0.01859,2,2
1653,24,0.01874,2,2
1654,4,0.01835,0,2
1655,12,0.01868,0,2
1656,13,0.01841,2,2
1657,10,0.01823,2,2
1658,14,0.0185,2,2
1659,17,0.0187,2,2
1660,18,0.01851,2,2
1661,4,0.01844,0,2
1662,22,0.01836,0,2
1663,18,0.01841,2,2
1664,12,0.01845,2,2
1665,27,0.01841,2,2
1666,13,0.01863,2,2
1667,24,0.01857,0,2
1668,17,0.01869,2,2
1669,16,0.01877,2,2
1670,15,0.01861,0,2
1671,31,0.01894,0,2
1672,9,0.01909,0,2
1673,31,0.0195,2,2
1674,13,0.01903,0,2
1675,19,0.01889,0,2
1676,5,0.01902,0,2
1677,15,0.0188,2,2
1678,4,0.01889,0,2
1679,15,0.01884,0,2
1680,8,0.01903,2,2
1681,6,0.01853,0,2
1682,39,0.01847,0,2
1683,16,0.01854,2,2
1684,16,0.01844,0,2
1685,19,0.01844,0,2
1686,8,0.01833,2,2
1687,12,0.01845,0,2
1688,17,0.01838,0,2
1689,6,0.01831,2,2
1690,9,0.01848,2,2
1691,11,0.01835,0,2
1692,25,0.01839,0,2
1693,31,0.0184,2,2
1694,9,0.01824,2,2
1695,31,0.01853,0,2
1696,24,0.01865,0,2
1697,4,0.01856,2,2
1698,23,0.01844,0,2
1699,27,0.01846,2,2
1700,23,0.01852,0,2
1701,10,0.01855,2,2
1702,5,0.01903,2,2
1703,18,0.0192,2,2
1704,27,0.01872,2,2
1705,4,0.01884,2,2
1706,16,0.01891,0,2
1707,9,0.01944,2,2
1708,23,0.01861,2,2
1709,19,0.01858,0,2
1710,13,0.01859,2,2
1711,31,0.01851,0,2
1712,9,0.01918,2,2
1713,13,0.01873,0,2
1714,31,0.0185,0,2
1715,35,0.01846,2,2
1716,15,0.01856,2,2
1717,17,0.01854,2,2
1718,18,0.01883,2,2
1719,17,0.01866,2,2
1720,9,0.01857,2,2
1721,23,0.01875,2,2
1722,8,0.01957,0,2
1723,30,0.0189,0,2
1724,16,0.0189,2,2
1725,20,0.01854,0,2
1726,9,0.01878,2,2
1727,5,0.01862,0,2
1728,16,0.01857,0,2
1729,20,0.01851,0,2
1730,12,0.01853,2,2
1731,11,0.01854,2,2
1732,23,0.01856,0,2
1733,18,0.01855,0,2
1734,22,0.01842,0,2
1735,10,0.01857,0,2
1736,12,0.01857,0,2
1737,11,0.01846,0,2
1738,26,0.01878,0,2
1739,36,0.01858,0,2
1740,24,0.0189,0,2
1741,17,0.01863,2,2
1742,12,0.01859,0,2
1743,8,0.01855,2,2
1744,32,0.01862,2,2
1745,29,0.01848,0,2
1746,20,0.01859,2,2
1747,11,0.01855,0,2
1748,21,0.01873,2,2
1749,19,0.01935,2,2
1750,17,0.02106,2,2
1751,23,0.01993,2,2
1752,16,0.01933,0,2
1753,17,0.01874,0,2
1754,20,0.01965,2,2
1755,4,0.01921,2,2
1756,31,0.01918,2,2
1757,19,0.01983,0,2
1758,31,0.01902,2,2
1759,17,0.01839,0,2
1760,16,0.0187,2,2
1761,28,0.01866,0,2
1762,6,0.01866,0,2
1763,26,0.01864,2,2
1764,13,0.01861,2,2
1765,9,0.01905,0,2
1766,15,0.01915,2,2
1767,6,0.01925,0,2
1768,20,0.01938,0,2
1769,7,0.01888,2,2
1770,15,0.01882,0,2
1771,22,0.01873,2,2
1772,30,0.01873,2,2
1773,13,0.01857,0,2
1774,10,0.01864,0,2
1775,22,0.01919,0,2
1776,11,0.01894,0,2
1777,15,0.01882,0,2
1778,4,0.01894,2,2
1779,9,0.01877,2,2
1780,21,0.01877,2,2
1781,19,0.0187,2,2
1782,24,0.01863,0,2
1783,27,0.01881,0,2
1784,16,0.01965,0,2
1785,23,0.01895,0,2
1786,12,0.01871,2,2
1787,15,0.01887,0,2
1788,7,0.01881,0,2
1789,28,0.01869,0,2
1790,20,0.01865,0,2
1791,13,0.02035,0,2
1792,6,0.0197,2,2
1793,21,0.01887,0,2
1794,28,0.0186,0,2
1795,17,0.01861,0,2
1796,33,0.01856,0,2
1797,27,0.01833,0,2
1798,28,0.01847,2,2
1799,15,0.01865,0,2
1800,13,0.01875,2,2
1801,5,0.01863,0,2
1802,29,0.0192,0,2
1803,7,0.0206,2,2
1804,17,0.01957,0,2
1805,13,0.01902,2,2
1806,9,0.02089,0,2
1807,23,0.01931,0,2
1808,5,0.0207,2,2
1809,33,0.0193,2,2
1810,6,0.02019,2,2
1811,23,0.0194,2,2
1812,5,0.01905,0,2
1813,21,0.02031,0,2
1814,22,0.01896,0,2
1815,21,0.02077,2,2
1816,30,0.0205,0,2
1817,9,0.01957,2,2
1818,11,0.01875,2,2
1819,19,0.01937,2,2
1820,23,0.01948,0,2
1821,14,0.01883,2,2
1822,17,0.01892,0,2
1823,10,0.02113,2,2
1824,23,0.01931,2,2
1825,18,0.01865,2,2
1826,9,0.01915,0,2
1827,6,0.01931,2,2
1828,24,0.0186,0,2
1829,20,0.01961,0,2
1830,7,0.01868,0,2
1831,14,0.01859,0,2
1832,10,0.01907,2,2
1833,29,0.01841,0,2
1834,21,0.01841,2,2
1835,17,0.01832,0,2
1836,15,0.01832,2,2
1837,9,0.01817,2,2
1838,27,0.01819,0,2
1839,17,0.0182,0,2
1840,15,0.01819,0,2
1841,21,0.01814,2,2
1842,6,0.01799,2,2
1843,16,0.01816,2,2
1844,5,0.01805,0,2
1845,29,0.01815,2,2
1846,29,0.01824,2,2
1847,16,0.01827,0,2
1848,22,0.01816,0,2
1849,15,0.01817,0,2
1850,24,0.01817,0,2
1851,23,0.01819,2,2
1852,19,0.01838,2,2
1853,7,0.01826,2,2
1854,17,0.01821,2,2
1855,9,0.01817,2,2
1856,8,0.01832,2,2
1857,32,0.01846,2,2
1858,12,0.01846,2,2
1859,25,0.01865,2,2
1860,6,0.01847,2,2
1861,18,0.01847,0,2
1862,14,0.01879,2,2
1863,24,0.01834,2,2
1864,11,0.01828,0,2
1865,27,0.01833,2,2
1866,5,0.0185,0,2
1867,7,0.01849,2,2
1868,11,0.01831,0,2
1869,23,0.01825,2,2
1870,6,0.01832,0,2
1871,18,0.01849,2,2
1872,5,0.01855,2,2
1873,14,0.01838,0,2
1874,26,0.01878,2,2
1875,23,0.01902,2,2
1876,16,0.01867,2,2
1877,14,0.01854,2,2
1878,22,0.01869,0,2
1879,14,0.0189,0,2
1880,16,0.01867,0,2
1881,26,0.01963,0,2
1882,8,0.01845,0,2
1883,16,0.01827,0,2
1884,19,0.01907,2,2
1885,15,0.01874,2,2
1886,11,0.01888,0,2
1887,5,0.01854,2,2
1888,34,0.01847,0,2
1889,6,0.01901,2,2
1890,7,0.01829,0,2
1891,8,0.01828,0,2
1892,19,0.01823,2,2
1893,4,0.01824,2,2
1894,24,0.01834,0,2
1895,27,0.01818,0,2
1896,4,0.01817,0,2
1897,12,0.01817,2,2
1898,6,0.01823,2,2
1899,7,0.01833,0,2
1900,8,0.01825,0,2
1901,13,0.0182,0,2
1902,9,0.01827,0,2
1903,25,0.0183,2,2
1904,37,0.01843,2,2
1905,21,0.0183,0,2
1906,9,0.01845,0,2
1907,7,0.0184,0,2
1908,16,0.01833,2,2
1909,18,0.01823,2,2
1910,21,0.01821,0,2
1911,5,0.01817,2,2
1912,13,0.01834,0,2
1913,28,0.01832,0,2
1914,19,0.01821,2,2
1915,9,0.01818,0,2
1916,23,0.01832,2,2
1917,24,0.01843,2,2
1918,18,0.01876,0,2
1919,18,0.01837,2,2
1920,7,0.01818,0,2
1921,7,0.01824,0,2
1922,33,0.01829,2,2
1923,25,0.01815,2,2
1924,17,0.01815,0,2
1925,14,0.0186,2,2
1926,6,0.01884,2,2
1927,25,0.0189,2,2
1928,25,0.01846,0,2
1929,21,0.01827,2,2
1930,22,0.01835,2,2
1931,29,0.0184,2,2
1932,14,0.01816,2,2
1933,13,0.01816,0,2
1934,24,0.01828,0,2
1935,12,0.01825,0,2
1936,32,0.01831,2,2
1937,17,0.01832,0,2
1938,27,0.01818,0,2
1939,18,0.01829,0,2
1940,14,0.0188,2,2
1941,30,0.01851,2,2
1942,16,0.01831,2,2
1943,8,0.01842,2,2
1944,17,0.01834,0,2
1945,25,0.01836,0,2
1946,24,0.01844,2,2
1947,20,0.01834,0,2
1948,11,0.01829,2,2
1949,25,0.01824,0,2
1950,10,0.01838,0,2
1951,5,0.01834,2,2
1952,7,0.01825,2,2
1953,9,0.01822,0,2
1954,9,0.01818,2,2
1955,24,0.01818,2,2
1956,30,0.01824,0,2
1957,30,0.01824,0,2
1958,6,0.01825,2,2
1959,24,0.01817,2,2
1960,7,0.01828,2,2
1961,14,0.01822,0,2
1962,11,0.01828,0,2
1963,31,0.01829,2,2
1964,20,0.01841,2,2
1965,17,0.01836,2,2
1966,21,0.01827,0,2
1967,25,0.01859,2,2
1968,26,0.01873,0,2
1969,24,0.01835,0,2
1970,19,0.01865,0,2
1971,20,0.01841,2,2
1972,40,0.01833,0,2
1973,11,0.01823,2,2
1974,6,0.01823,0,2
1975,7,0.01826,0,2
1976,6,0.01833,0,2
1977,7,0.0184,0,2
1978,26,0.01852,2,2
1979,14,0.01876,2,2
1980,12,0.01925,2,2
1981,30,0.01895,2,2
1982,15,0.01868,2,2
1983,19,0.01827,2,2
1984,16,0.01844,0,2
1985,12,0.01823,0,2
1986,11,0.01825,2,2
1987,14,0.01826,0,2
1988,15,0.01809,0,2
1989,10,0.0181,2,2
1990,9,0.01836,2,2
1991,6,0.01835,2,2
1992,9,0.01843,2,2
1993,18,0.01833,0,2
1994,9,0.01826,0,2
1995,12,0.01828,0,2
1996,27,0.01881,0,2
1997,28,0.01855,2,2
1998,31,0.01831,2,2
1999,23,0.01823,2,2
2000,8,0.01841,2,2
2001,16,0.01842,0,2
2002,30,0.01829,0,2
2003,9,0.01838,2,2
2004,16,0.01821,0,2
2005,28,0.01826,0,2
2006,18,0.01823,0,2
2007,17,0.01848,0,2
2008,39,0.0183,0,2
2009,18,0.01825,2,2
2010,31,0.01833,0,2
2011,7,0.01834,0,2
2012,29,0.01826,2,2
2013,11,0.0183,2,2
2014,15,0.01829,0,2
2015,11,0.01838,0,2
2016,11,0.01844,2,2
2017,15,0.01831,0,2
2018,7,0.01823,0,2
2019,22,0.01827,2,2
2020,28,0.01828,0,2
2021,28,0.01846,2,2
2022,15,0.01844,0,2
2023,18,0.0183,2,2
2024,21,0.01836,2,2
2025,24,0.01856,2,2
2026,19,0.01842,2,2
2027,16,0.01859,2,2
2028,9,0.01835,2,2
2029,22,0.01845,2,2
2030,23,0.01828,0,2
2031,15,0.01833,2,2
2032,6,0.01853,0,2
2033,15,0.01848,0,2
2034,27,0.01904,0,2
2035,6,0.019,0,2
2036,10,0.01849,2,2
2037,19,0.01841,0,2
2038,10,0.01831,2,2
2039,11,0.01838,0,2
2040,23,0.0186,2,2
2041,27,0.01844,0,2
2042,27,0.01834,0,2
2043,4,0.01847,2,2
2044,13,0.01888,0,2
2045,29,0.01854,0,2
2046,19,0.0185,2,2
2047,11,0.01835,0,2
2048,8,0.01832,0,2
2049,6,0.01829,0,2
2050,16,0.01834,0,2
2051,14,0.01835,2,2
2052,27,0.01874,2,2
2053,21,0.01851,0,2
2054,22,0.01837,0,2
2055,9,0.01841,0,2
2056,23,0.01913,2,2
2057,8,0.01849,2,2
2058,27,0.01853,0,2
2059,8,0.01848,0,2
2060,33,0.01836,2,2
2061,9,0.01826,2,2
2062,27,0.0184,2,2
2063,12,0.01838,2,2
2064,11,0.01841,0,2
2065,17,0.0186,2,2
2066,28,0.0184,0,2
